Date,ID,Target
6/17/2015,953,10666
6/17/2015,954,0
6/17/2015,955,0
6/17/2015,956,4806
6/18/2015,957,10666
6/18/2015,958,3151
6/18/2015,959,1879
6/18/2015,960,5636
6/18/2015,961,4806
6/19/2015,962,10666
6/19/2015,963,3151
6/19/2015,964,1879
6/19/2015,965,5636
6/19/2015,966,4806
6/22/2015,967,10666
6/22/2015,968,3151
6/22/2015,969,1879
6/22/2015,970,5636
6/22/2015,971,4806
6/23/2015,972,10666
6/23/2015,973,3151
6/23/2015,974,1879
6/23/2015,975,5636
6/23/2015,976,4806
6/24/2015,977,3151
6/24/2015,978,1879
6/24/2015,979,5636
6/24/2015,980,10666
6/24/2015,981,0
6/24/2015,982,0
6/24/2015,983,4806
6/25/2015,984,10666
6/25/2015,985,3151
6/25/2015,986,1879
6/25/2015,987,5636
6/25/2015,988,4806
6/26/2015,989,10666
6/26/2015,990,3151
6/26/2015,991,1879
6/26/2015,992,5636
6/26/2015,993,4806
6/29/2015,994,10666
6/29/2015,995,3151
6/29/2015,996,1879
6/29/2015,997,5636
6/29/2015,998,4806
6/30/2015,999,10666
6/30/2015,1000,3151
6/30/2015,1001,1879
6/30/2015,1002,5636
6/30/2015,1003,4806
7/1/2015,1004,3151
7/1/2015,1005,1879
7/1/2015,1006,5636
7/1/2015,1007,10666
7/1/2015,1008,0
7/1/2015,1009,0
7/1/2015,1010,4806
7/2/2015,1011,10666
7/2/2015,1012,3151
7/2/2015,1013,1879
7/2/2015,1014,5636
7/2/2015,1015,4806
7/3/2015,1016,4806
7/3/2015,1017,5636
7/3/2015,1018,1879
7/3/2015,1019,10666
7/3/2015,1020,3151
7/3/2015,1021,40
7/3/2015,1022,0
7/3/2015,1023,0
7/3/2015,1024,37
7/3/2015,1025,5
7/3/2015,1026,4
7/3/2015,1027,1
7/3/2015,1028,3
7/6/2015,1029,1879
7/6/2015,1030,10666
7/6/2015,1031,3151
7/6/2015,1032,4806
7/6/2015,1033,5636
7/6/2015,1034,1
7/6/2015,1035,1
7/6/2015,1036,3
7/6/2015,1037,4
7/6/2015,1038,1
7/7/2015,1039,4806
