Date,ID,Target
5/25/2015,1108,419
5/25/2015,1109,13
5/25/2015,1110,2418
5/25/2015,1111,1999
5/25/2015,1112,419
5/27/2015,1113,3210
5/27/2015,1114,419
5/27/2015,1115,12
5/27/2015,1116,3641
5/27/2015,1117,43
5/27/2015,1118,43
5/27/2015,1119,2001
5/27/2015,1120,419
5/27/2015,1121,2420
5/28/2015,1122,3639
5/28/2015,1123,3214
5/28/2015,1124,419
5/28/2015,1125,6
5/28/2015,1126,2423
5/28/2015,1127,2004
5/28/2015,1128,419
5/29/2015,1129,3644
5/29/2015,1130,3216
5/29/2015,1131,419
5/29/2015,1132,9
5/29/2015,1133,2425
5/29/2015,1134,2006
5/29/2015,1135,419
6/1/2015,1136,3653
6/1/2015,1137,3220
6/1/2015,1138,419
6/1/2015,1139,14
6/1/2015,1140,2428
6/1/2015,1141,2009
6/1/2015,1142,419
6/2/2015,1143,3652
6/2/2015,1144,3223
6/2/2015,1145,419
6/2/2015,1146,10
6/2/2015,1147,2429
6/2/2015,1148,2010
6/2/2015,1149,419
6/3/2015,1150,3223
6/3/2015,1151,419
6/3/2015,1152,10
6/3/2015,1153,3652
6/3/2015,1154,49
6/3/2015,1155,49
6/3/2015,1156,2010
6/3/2015,1157,419
6/3/2015,1158,2429
6/4/2015,1159,3657
6/4/2015,1160,3227
6/4/2015,1161,419
6/4/2015,1162,11
6/4/2015,1163,2431
6/4/2015,1164,2012
6/4/2015,1165,419
6/5/2015,1166,3664
6/5/2015,1167,3228
6/5/2015,1168,419
6/5/2015,1169,17
6/5/2015,1170,2431
6/5/2015,1171,2012
6/5/2015,1172,419
6/8/2015,1173,3669
6/8/2015,1174,3237
6/8/2015,1175,419
6/8/2015,1176,13
6/8/2015,1177,2435
6/8/2015,1178,2016
6/8/2015,1179,419
6/9/2015,1180,3670
6/9/2015,1181,3239
6/9/2015,1182,419
6/9/2015,1183,12
6/9/2015,1184,2437
6/9/2015,1185,2018
6/9/2015,1186,419
6/10/2015,1187,3670
6/10/2015,1188,419
6/10/2015,1189,38
6/10/2015,1190,2018
6/10/2015,1191,12
6/10/2015,1192,2437
6/10/2015,1193,419
6/10/2015,1194,38
6/10/2015,1195,3239
6/11/2015,1196,3674
6/11/2015,1197,3243
6/11/2015,1198,419
6/11/2015,1199,12
6/11/2015,1200,2440
6/11/2015,1201,2021
6/11/2015,1202,419
6/12/2015,1203,3677
6/12/2015,1204,3243
6/12/2015,1205,419
